time,strategy,identifier,symbol,side,type,status,multiplier,time_in_force,asset.strike,asset.multiplier,asset.asset_type,price,filled_quantity,trade_cost
2005-01-03 09:30:00-05:00,DCA,64bf404d2de94cce9293db5fd1e99b9b,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2005-01-03 09:30:00-05:00,DCA,64bf404d2de94cce9293db5fd1e99b9b,SPY,buy,market,fill,1,gtc,0.0,1,stock,121.55999755859375,3.2890237887482563,0.0
2005-02-03 09:30:00-05:00,DCA,7c8c5da5745d47398bbd4d150f0985d2,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2005-02-03 09:30:00-05:00,DCA,7c8c5da5745d47398bbd4d150f0985d2,SPY,buy,market,fill,1,gtc,0.0,1,stock,119.05999755859375,3.4809397417582084,0.0
2005-03-07 09:30:00-05:00,DCA,82ff15b59a2240eea0f14da8de40cd8d,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2005-03-07 09:30:00-05:00,DCA,82ff15b59a2240eea0f14da8de40cd8d,SPY,buy,market,fill,1,gtc,0.0,1,stock,122.66000366210938,3.3194824576550053,0.0
2005-04-07 10:30:00-04:00,DCA,75432dbe5cd246a18c018919a6f05dfc,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2005-04-07 10:30:00-04:00,DCA,75432dbe5cd246a18c018919a6f05dfc,SPY,buy,market,fill,1,gtc,0.0,1,stock,119.16999816894531,3.6315524187855646,0.0
2005-05-09 09:30:00-04:00,DCA,8089ebd45e9a4ad1b4f0c36818f28d95,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2005-05-09 09:30:00-04:00,DCA,8089ebd45e9a4ad1b4f0c36818f28d95,SPY,buy,market,fill,1,gtc,0.0,1,stock,117.36000061035156,3.848552483115256,0.0
2005-06-09 09:30:00-04:00,DCA,54ede9dd9e6b4ce99b65b9815f892cd1,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2005-06-09 09:30:00-04:00,DCA,54ede9dd9e6b4ce99b65b9815f892cd1,SPY,buy,market,fill,1,gtc,0.0,1,stock,120.55999755859375,3.7518129935554527,0.0
2005-07-11 09:30:00-04:00,DCA,2cf9edc9f2864da1b1b86232ed4617cb,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2005-07-11 09:30:00-04:00,DCA,2cf9edc9f2864da1b1b86232ed4617cb,SPY,buy,market,fill,1,gtc,0.0,1,stock,121.98999786376953,3.845777822551336,0.0
2005-08-11 09:30:00-04:00,DCA,dc669a89cac4493495d14ff7ddf58d8d,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2005-08-11 09:30:00-04:00,DCA,dc669a89cac4493495d14ff7ddf58d8d,SPY,buy,market,fill,1,gtc,0.0,1,stock,123.56999969482422,3.7881950553701675,0.0
2005-09-12 09:30:00-04:00,DCA,e3cc554213754a3ca16c52eb9887e41c,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2005-09-12 09:30:00-04:00,DCA,e3cc554213754a3ca16c52eb9887e41c,SPY,buy,market,fill,1,gtc,0.0,1,stock,124.12999725341797,3.723433593359818,0.0
2005-10-13 09:30:00-04:00,DCA,7bfbc9d5ad8548a8b276223ca2ba619c,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2005-10-13 09:30:00-04:00,DCA,7bfbc9d5ad8548a8b276223ca2ba619c,SPY,buy,market,fill,1,gtc,0.0,1,stock,118.12000274658203,3.820858533846507,0.0
2005-11-14 09:30:00-05:00,DCA,0ba55ffcce9c460384497bd04f63c161,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2005-11-14 09:30:00-05:00,DCA,0ba55ffcce9c460384497bd04f63c161,SPY,buy,market,fill,1,gtc,0.0,1,stock,123.79000091552734,3.5834442159448483,0.0
2005-12-15 09:30:00-05:00,DCA,0e71e883989545e9a91533088d33bbe5,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2005-12-15 09:30:00-05:00,DCA,0e71e883989545e9a91533088d33bbe5,SPY,buy,market,fill,1,gtc,0.0,1,stock,127.83999633789062,3.2498597031686005,0.0
2006-01-17 09:30:00-05:00,DCA,18299e8b477b4fbf88320750c70bb0a0,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2006-01-17 09:30:00-05:00,DCA,18299e8b477b4fbf88320750c70bb0a0,SPY,buy,market,fill,1,gtc,0.0,1,stock,128.1999969482422,3.1973639357117554,0.0
2006-02-17 09:30:00-05:00,DCA,4a9d8ec2859b4e778996987747774d32,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2006-02-17 09:30:00-05:00,DCA,4a9d8ec2859b4e778996987747774d32,SPY,buy,market,fill,1,gtc,0.0,1,stock,129.0500030517578,3.2604817917939095,0.0
