time,side,status,filled_quantity,symbol,asset.asset_type,asset.right,asset.strike,asset.expiration,price,type,asset.multiplier,trade_cost
2015-02-02 10:00:00-05:00,buy,fill,2.327339675675212,SPY,stock,,0.0,,200.0500030517578,market,1,0.0
2015-02-02 10:01:00-05:00,buy,new,,SPY,stock,,0.0,,,market,1,
2015-02-02 10:01:00-05:00,buy,fill,2.327339675675212,SPY,stock,,0.0,,200.0500030517578,market,1,0.0
2015-02-02 10:02:00-05:00,buy,new,,SPY,stock,,0.0,,,market,1,
2015-02-02 10:02:00-05:00,buy,fill,2.327339675675212,SPY,stock,,0.0,,200.0500030517578,market,1,0.0
2015-02-02 10:03:00-05:00,buy,new,,SPY,stock,,0.0,,,market,1,
2015-02-02 10:03:00-05:00,buy,fill,2.327339675675212,SPY,stock,,0.0,,200.0500030517578,market,1,0.0
2015-02-02 10:04:00-05:00,buy,new,,SPY,stock,,0.0,,,market,1,
2015-02-02 10:04:00-05:00,buy,fill,2.327339675675212,SPY,stock,,0.0,,200.0500030517578,market,1,0.0
2015-02-02 10:05:00-05:00,buy,new,,SPY,stock,,0.0,,,market,1,
2015-02-02 10:05:00-05:00,buy,fill,2.327339675675212,SPY,stock,,0.0,,200.0500030517578,market,1,0.0
2015-02-02 10:06:00-05:00,buy,new,,SPY,stock,,0.0,,,market,1,
2015-02-02 10:06:00-05:00,buy,fill,2.327339675675212,SPY,stock,,0.0,,200.0500030517578,market,1,0.0
2015-02-02 10:07:00-05:00,buy,new,,SPY,stock,,0.0,,,market,1,
2015-02-02 10:07:00-05:00,buy,fill,2.327339675675212,SPY,stock,,0.0,,200.0500030517578,market,1,0.0
2015-02-02 10:08:00-05:00,buy,new,,SPY,stock,,0.0,,,market,1,
2015-02-02 10:08:00-05:00,buy,fill,2.327339675675212,SPY,stock,,0.0,,200.0500030517578,market,1,0.0
2015-02-02 10:09:00-05:00,buy,new,,SPY,stock,,0.0,,,market,1,
2015-02-02 10:09:00-05:00,buy,fill,2.327339675675212,SPY,stock,,0.0,,200.0500030517578,market,1,0.0
2015-02-02 10:10:00-05:00,buy,new,,SPY,stock,,0.0,,,market,1,
2015-02-02 10:10:00-05:00,buy,fill,2.327339675675212,SPY,stock,,0.0,,200.0500030517578,market,1,0.0
2015-02-02 10:11:00-05:00,buy,new,,SPY,stock,,0.0,,,market,1,
2015-02-02 10:11:00-05:00,buy,fill,2.327339675675212,SPY,stock,,0.0,,200.0500030517578,market,1,0.0
2015-02-02 10:12:00-05:00,buy,new,,SPY,stock,,0.0,,,market,1,
2015-02-02 10:12:00-05:00,buy,fill,2.327339675675212,SPY,stock,,0.0,,200.0500030517578,market,1,0.0
2015-02-02 10:13:00-05:00,buy,new,,SPY,stock,,0.0,,,market,1,
2015-02-02 10:13:00-05:00,buy,fill,2.327339675675212,SPY,stock,,0.0,,200.0500030517578,market,1,0.0
2015-02-02 10:14:00-05:00,buy,new,,SPY,stock,,0.0,,,market,1,
2015-02-02 10:14:00-05:00,buy,fill,2.327265107009581,SPY,stock,,0.0,,200.0500030517578,market,1,0.0
2015-02-02 10:15:00-05:00,buy,new,,SPY,stock,,0.0,,,market,1,
2015-02-02 10:15:00-05:00,buy,fill,2.327339675675212,SPY,stock,,0.0,,200.0500030517578,market,1,0.0
