time,side,status,filled_quantity,symbol,asset.asset_type,asset.right,asset.strike,asset.expiration,price,type,asset.multiplier,trade_cost
2014-02-03 09:30:00-05:00,buy,new,,SPY,stock,,0.0,,,market,1,
2014-02-03 09:30:00-05:00,buy,fill,3.134040971624464,SPY,stock,,0.0,,177.97000122070312,market,1,0.0
2014-03-03 09:30:00-05:00,buy,new,,SPY,stock,,0.0,,,market,1,
2014-03-03 09:30:00-05:00,buy,fill,2.783903352919326,SPY,stock,,0.0,,184.64999389648438,market,1,0.0
2014-04-01 10:30:00-04:00,buy,new,,SPY,stock,,0.0,,,market,1,
2014-04-01 10:30:00-04:00,buy,fill,2.7288166433213927,SPY,stock,,0.0,,187.6199951171875,market,1,0.0
2014-05-01 10:30:00-04:00,buy,new,,SPY,stock,,0.0,,,market,1,
2014-05-01 10:30:00-04:00,buy,fill,2.704474613158813,SPY,stock,,0.0,,188.22000122070312,market,1,0.0
2014-06-02 10:30:00-04:00,buy,new,,SPY,stock,,0.0,,,market,1,
2014-06-02 10:30:00-04:00,buy,fill,2.7891977165742117,SPY,stock,,0.0,,192.9499969482422,market,1,0.0
2014-07-01 10:30:00-04:00,buy,new,,SPY,stock,,0.0,,,market,1,
2014-07-01 10:30:00-04:00,buy,fill,2.5816587137622484,SPY,stock,,0.0,,196.1999969482422,market,1,0.0
2014-08-01 10:30:00-04:00,buy,new,,SPY,stock,,0.0,,,market,1,
2014-08-01 10:30:00-04:00,buy,fill,2.872515628355095,SPY,stock,,0.0,,192.55999755859375,market,1,0.0
2014-10-01 10:30:00-04:00,buy,new,,SPY,stock,,0.0,,,market,1,
2014-10-01 10:30:00-04:00,buy,fill,2.764955575887896,SPY,stock,,0.0,,196.6999969482422,market,1,0.0
2014-11-03 09:30:00-05:00,buy,new,,SPY,stock,,0.0,,,market,1,
2014-11-03 09:30:00-05:00,buy,fill,2.794570815224194,SPY,stock,,0.0,,201.9199981689453,market,1,0.0
2014-12-01 09:30:00-05:00,buy,new,,SPY,stock,,0.0,,,market,1,
2014-12-01 09:30:00-05:00,buy,fill,2.8184308307125705,SPY,stock,,0.0,,206.39999389648438,market,1,0.0
2015-02-02 09:30:00-05:00,buy,new,,SPY,stock,,0.0,,,market,1,
2015-02-02 09:30:00-05:00,buy,fill,2.952326380287949,SPY,stock,,0.0,,200.0500030517578,market,1,0.0
2015-03-02 09:30:00-05:00,buy,new,,SPY,stock,,0.0,,,market,1,
2015-03-02 09:30:00-05:00,buy,fill,2.765385080898521,SPY,stock,,0.0,,210.77999877929688,market,1,0.0
2015-04-01 10:30:00-04:00,buy,new,,SPY,stock,,0.0,,,market,1,
2015-04-01 10:30:00-04:00,buy,fill,3.020854001229282,SPY,stock,,0.0,,206.38999938964844,market,1,0.0
2015-05-01 10:30:00-04:00,buy,new,,SPY,stock,,0.0,,,market,1,
2015-05-01 10:30:00-04:00,buy,fill,2.9340130880014317,SPY,stock,,0.0,,209.39999389648438,market,1,0.0
2015-06-01 10:30:00-04:00,buy,new,,SPY,stock,,0.0,,,market,1,
2015-06-01 10:30:00-04:00,buy,fill,2.934472271681936,SPY,stock,,0.0,,211.94000244140625,market,1,0.0
2015-07-01 10:30:00-04:00,buy,new,,SPY,stock,,0.0,,,market,1,
2015-07-01 10:30:00-04:00,buy,fill,3.1045237177519343,SPY,stock,,0.0,,207.72999572753906,market,1,0.0
2015-08-03 10:30:00-04:00,buy,new,,SPY,stock,,0.0,,,market,1,
2015-08-03 10:30:00-04:00,buy,fill,2.9958262314646937,SPY,stock,,0.0,,210.4600067138672,market,1,0.0
2015-09-01 10:30:00-04:00,buy,new,,SPY,stock,,0.0,,,market,1,
2015-09-01 10:30:00-04:00,buy,fill,3.503968604932107,SPY,stock,,0.0,,193.1199951171875,market,1,0.0
2015-10-01 10:30:00-04:00,buy,new,,SPY,stock,,0.0,,,market,1,
2015-10-01 10:30:00-04:00,buy,fill,3.605354159808607,SPY,stock,,0.0,,192.0800018310547,market,1,0.0
2015-11-02 09:30:00-05:00,buy,new,,SPY,stock,,0.0,,,market,1,
2015-11-02 09:30:00-05:00,buy,fill,3.1055762936358033,SPY,stock,,0.0,,208.32000732421875,market,1,0.0
2015-12-01 09:30:00-05:00,buy,new,,SPY,stock,,0.0,,,market,1,
2015-12-01 09:30:00-05:00,buy,fill,3.109278528290211,SPY,stock,,0.0,,209.44000244140625,market,1,0.0
