datetime,portfolio_value,cash,return
2005-01-03 09:30:00-05:00,100000.0,100000.0,
2005-02-03 09:30:00-05:00,99991.77744052814,99600.18627626961,-8.222559471859903e-05
2005-03-06 09:30:00-05:00,100012.01966867286,99185.74559911426,0.00020243892710847256
2005-03-07 09:30:00-05:00,100016.14935055854,99185.74559911426,4.12918557124442e-05
2005-04-07 10:30:00-04:00,99980.93712863687,98778.57786870199,-0.0003520653629470738
2005-05-08 10:30:00-04:00,99954.04398432121,98345.8057736049,-0.00026898271898634363
2005-05-09 09:30:00-04:00,99956.10215501883,98345.8057736049,2.0591169857420155e-05
2005-06-09 09:30:00-04:00,100012.32466424901,97894.13965183751,0.000562472005390724
2005-07-10 09:30:00-04:00,100028.74220553409,97441.82108649416,0.00016415518127588236
2005-07-11 09:30:00-04:00,100042.81422110935,97441.82108649416,0.0001406797212979427
2005-08-11 09:30:00-04:00,100082.5783510875,96972.67465813659,0.00039747112561494546
2005-09-11 09:30:00-04:00,100108.05896790946,96504.56739630057,0.00025459592710097567
2005-09-12 09:30:00-04:00,100098.79326898223,96504.56739630057,-9.255697316223888e-05
2005-10-13 09:30:00-04:00,99902.39403865914,96042.37759458354,-0.0019620539260182257
2005-11-13 08:30:00-05:00,100093.28694180405,95591.05777407129,0.001910794080380418
2005-11-14 09:30:00-05:00,100109.34686762551,95591.05777407129,0.00016044957970851037
2005-12-15 09:30:00-05:00,100271.68313021376,95147.46321129873,0.001621589468592699
2006-01-15 09:30:00-05:00,100303.31664723331,94732.00115874699,0.00031547806950116275
2006-01-17 09:30:00-05:00,100287.28301247291,94732.00115874699,-0.00015985149141972688
2006-02-17 09:30:00-05:00,100326.83404870333,94322.09911194633,0.000394377383077682
2006-03-20 09:30:00-05:00,100406.00120423528,93901.33392676512,0.0007890925322482367
2006-04-20 10:30:00-04:00,100461.71897701418,93473.66916039768,0.0005549247267160329
2006-05-21 10:30:00-04:00,100156.10958855058,93022.59256851228,-0.003042048170940892
2006-05-22 09:30:00-04:00,100206.95038887509,93022.59256851228,0.000507615566672559
2006-06-22 09:30:00-04:00,100035.81983879213,92570.3205417356,-0.0017077712615627405
2006-07-23 09:30:00-04:00,100042.82968520581,92112.8254602918,7.00733639709128e-05
2006-07-24 09:30:00-04:00,100140.96704881004,92112.8254602918,0.0009809534967475386
2006-08-24 09:30:00-04:00,100387.27534015803,91662.83781219336,0.0024596156658636126
2006-09-24 09:30:00-04:00,100535.1126217174,91217.10372614053,0.0014726695296634063
2006-09-25 09:30:00-04:00,100589.5793862595,91217.10372614053,0.0005417685734041555
2006-10-26 09:30:00-04:00,101041.56431022668,90787.94330717505,0.00449335733109657
2006-11-26 08:30:00-05:00,101167.37916131131,90342.70274881729,0.001245179169023336
2006-11-27 09:30:00-05:00,101170.46611484884,90342.70274881729,3.0513329129622235e-05
2006-12-28 09:30:00-05:00,101341.5817816191,89900.9588384365,0.0016913598735031066
2007-01-28 09:30:00-05:00,101354.93727465838,89454.63002339634,0.00013178690133397453
2007-01-29 09:30:00-05:00,101323.21829710258,89454.63002339634,-0.00031294950604976446
2007-03-01 09:30:00-05:00,101076.39835225459,89009.09429672617,-0.002435966296730263
2007-04-01 10:30:00-04:00,101329.71179337893,88559.8727193359,0.002506158166039274
2007-04-02 09:30:00-04:00,101402.471628826,88559.8727193359,0.0007180503542281169
2007-05-03 09:30:00-04:00,102125.24691125496,88120.3123454407,0.007127787625084814
2007-06-03 09:30:00-04:00,102392.87610106115,87664.60266389752,0.002620597725837115
2007-06-04 09:30:00-04:00,102412.06220634146,87664.60266389752,0.00018737734509355342
2007-07-05 09:30:00-04:00,102277.6688480008,87219.68987042265,-0.0013122805599782295
2007-08-05 09:30:00-04:00,101444.5527929823,86739.08170189649,-0.00814563007157143
2007-08-06 09:30:00-04:00,101620.9649764274,86739.08170189649,0.00173900104626723
2007-09-06 09:30:00-04:00,101677.88216608501,86238.37595004526,0.0005600929854465697
2007-10-07 09:30:00-04:00,102647.60400467632,85735.70569113962,0.009537195483746652
2007-10-08 09:30:00-04:00,102670.46012285659,85735.70569113962,0.0002226658712776164
2007-11-08 08:30:00-05:00,101814.81657544662,85175.30499523111,-0.008333882466155296
2007-11-08 09:30:00-05:00,101814.81657544662,85175.30499523111,0.0
2007-12-09 09:30:00-05:00,102213.04845646293,84632.75706981437,0.003911335249729753
2007-12-10 09:30:00-05:00,102196.79413012734,84632.75706981437,-0.00015902398549938468
2008-01-10 09:30:00-05:00,100809.67204290855,84106.81850523564,-0.013573048930013987
2008-02-10 09:30:00-05:00,99994.83848495975,83538.65403765392,-0.008082890673446252
2008-02-11 09:30:00-05:00,99996.07616287644,83538.65403765392,1.2377418029174692e-05
2008-03-13 10:30:00-04:00,99953.82223120138,82953.7508343389,-0.00042255589715578523
2008-04-13 10:30:00-04:00,100009.45070836307,82368.52377865104,0.0005565417701889341
2008-04-14 09:30:00-04:00,100061.10586722867,82368.52377865104,0.0005165027754849838
