time,strategy,identifier,symbol,side,type,status,multiplier,time_in_force,asset.strike,asset.multiplier,asset.asset_type,price,filled_quantity,trade_cost
2002-12-02 09:30:00-05:00,DCA,83d690e049c94f32a2cabad6c6f8c265,SPY,buy,market,fill,1,gtc,0.0,1,stock,95.47000122070312,4.918215733386166,0.0
2003-01-02 09:30:00-05:00,DCA,8e95128659984fc28bd0421ed9fbf0d3,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2003-01-02 09:30:00-05:00,DCA,8e95128659984fc28bd0421ed9fbf0d3,SPY,buy,market,fill,1,gtc,0.0,1,stock,88.8499984741211,5.230889252335219,0.0
2003-02-03 09:30:00-05:00,DCA,ff65507c8210413c97952e470c2f1a4e,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2003-02-03 09:30:00-05:00,DCA,ff65507c8210413c97952e470c2f1a4e,SPY,buy,market,fill,1,gtc,0.0,1,stock,86.13999938964844,5.432390835316517,0.0
2003-03-06 09:30:00-05:00,DCA,938a441b797f41eda3e39dcb5df63d6f,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2003-03-06 09:30:00-05:00,DCA,938a441b797f41eda3e39dcb5df63d6f,SPY,buy,market,fill,1,gtc,0.0,1,stock,82.87000274658203,5.234464850356841,0.0
2003-04-07 09:30:00-04:00,DCA,c84560ff8c7f4cc89a14cc6dec4a489f,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2003-04-07 09:30:00-04:00,DCA,c84560ff8c7f4cc89a14cc6dec4a489f,SPY,buy,market,fill,1,gtc,0.0,1,stock,88.30000305175781,5.1881347576154075,0.0
2003-05-08 09:30:00-04:00,DCA,c401a28415e24305a856e0d2334fe029,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2003-05-08 09:30:00-04:00,DCA,c401a28415e24305a856e0d2334fe029,SPY,buy,market,fill,1,gtc,0.0,1,stock,92.83000183105469,5.045694709257195,0.0
2003-06-09 09:30:00-04:00,DCA,0e67a35af1ac40669b267a45af6a1860,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2003-06-09 09:30:00-04:00,DCA,0e67a35af1ac40669b267a45af6a1860,SPY,buy,market,fill,1,gtc,0.0,1,stock,98.45999908447266,4.815001172547052,0.0
2003-07-10 09:30:00-04:00,DCA,2653b3c293f14a37a5150606091f6e20,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2003-07-10 09:30:00-04:00,DCA,2653b3c293f14a37a5150606091f6e20,SPY,buy,market,fill,1,gtc,0.0,1,stock,99.38999938964844,4.902134686881559,0.0
2003-08-11 09:30:00-04:00,DCA,befff759f53f42a69c4c2f846eb2168b,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2003-08-11 09:30:00-04:00,DCA,befff759f53f42a69c4c2f846eb2168b,SPY,buy,market,fill,1,gtc,0.0,1,stock,98.70999908447266,5.077510335157146,0.0
2003-09-11 09:30:00-04:00,DCA,fdb154c032b8426d96d97b2c2e6f0ab8,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2003-09-11 09:30:00-04:00,DCA,fdb154c032b8426d96d97b2c2e6f0ab8,SPY,buy,market,fill,1,gtc,0.0,1,stock,101.91000366210938,5.043799129714124,0.0
2003-10-13 09:30:00-04:00,DCA,469333ce1f2949e197fdf878b79bccb7,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2003-10-13 09:30:00-04:00,DCA,469333ce1f2949e197fdf878b79bccb7,SPY,buy,market,fill,1,gtc,0.0,1,stock,104.80000305175781,3.8487514701434553,0.0
2003-11-13 09:30:00-05:00,DCA,ee62de690d7f4fb39510f4826a52bc63,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2003-11-13 09:30:00-05:00,DCA,ee62de690d7f4fb39510f4826a52bc63,SPY,buy,market,fill,1,gtc,0.0,1,stock,106.01000213623047,3.6273204138275554,0.0
2003-12-15 09:30:00-05:00,DCA,1b8abf48a2524abe9740332dfc09ebe4,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2003-12-15 09:30:00-05:00,DCA,1b8abf48a2524abe9740332dfc09ebe4,SPY,buy,market,fill,1,gtc,0.0,1,stock,109.16999816894531,3.486884195054404,0.0
2004-01-15 09:30:00-05:00,DCA,37d2fadb02534b88add2b22d7e4cce1c,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2004-01-15 09:30:00-05:00,DCA,37d2fadb02534b88add2b22d7e4cce1c,SPY,buy,market,fill,1,gtc,0.0,1,stock,113.56999969482422,2.9739518638436993,0.0
2004-02-17 09:30:00-05:00,DCA,0cfba48933d643ab9ecc67e578deaaf3,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2004-02-17 09:30:00-05:00,DCA,0cfba48933d643ab9ecc67e578deaaf3,SPY,buy,market,fill,1,gtc,0.0,1,stock,115.8499984741211,2.9920191806093666,0.0
2004-03-19 09:30:00-05:00,DCA,4bdbca3ad9f549798d55bdf948c587ad,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2004-03-19 09:30:00-05:00,DCA,4bdbca3ad9f549798d55bdf948c587ad,SPY,buy,market,fill,1,gtc,0.0,1,stock,112.41000366210938,2.7814717373180864,0.0
2004-04-19 10:30:00-04:00,DCA,308b53d61643402d9e650b2fded8f9af,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2004-04-19 10:30:00-04:00,DCA,308b53d61643402d9e650b2fded8f9af,SPY,buy,market,fill,1,gtc,0.0,1,stock,114.08000183105469,3.1125594437156114,0.0
2004-05-20 10:30:00-04:00,DCA,a8b4b87443ae423b999e1a0190f8e608,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2004-05-20 10:30:00-04:00,DCA,a8b4b87443ae423b999e1a0190f8e608,SPY,buy,market,fill,1,gtc,0.0,1,stock,109.97000122070312,3.191336898226564,0.0
2004-06-21 09:30:00-04:00,DCA,c51a1621819345c48ecb5d2b7cd5695b,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2004-06-21 09:30:00-04:00,DCA,c51a1621819345c48ecb5d2b7cd5695b,SPY,buy,market,fill,1,gtc,0.0,1,stock,113.12999725341797,3.0975075335803766,0.0
2004-07-22 09:30:00-04:00,DCA,8047b297f1544c9f9bdfe28a8f2beb10,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2004-07-22 09:30:00-04:00,DCA,8047b297f1544c9f9bdfe28a8f2beb10,SPY,buy,market,fill,1,gtc,0.0,1,stock,109.62000274658203,2.998635452502258,0.0
2004-08-23 09:30:00-04:00,DCA,ed96972e121a4ca8a5eca4e640f7b946,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2004-08-23 09:30:00-04:00,DCA,ed96972e121a4ca8a5eca4e640f7b946,SPY,buy,market,fill,1,gtc,0.0,1,stock,110.63999938964844,2.9369097942944706,0.0
2004-09-23 09:30:00-04:00,DCA,0c6f64eccb5e40099bdd65e4f3395b9b,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2004-09-23 09:30:00-04:00,DCA,0c6f64eccb5e40099bdd65e4f3395b9b,SPY,buy,market,fill,1,gtc,0.0,1,stock,111.16999816894531,3.1728948123209806,0.0
2004-10-25 09:30:00-04:00,DCA,aedd930e17264490b2e60e990383dc0f,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2004-10-25 09:30:00-04:00,DCA,aedd930e17264490b2e60e990383dc0f,SPY,buy,market,fill,1,gtc,0.0,1,stock,110.12999725341797,3.8170736345356864,0.0
2004-11-26 09:30:00-05:00,DCA,94bc1fd311be4d939e5a872791dabd6b,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2004-11-26 09:30:00-05:00,DCA,94bc1fd311be4d939e5a872791dabd6b,SPY,buy,market,fill,1,gtc,0.0,1,stock,118.51000213623047,3.6029691888411226,0.0
2004-12-27 09:30:00-05:00,DCA,fb39cbf1c55b4a2bb3ba075ea993b139,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2004-12-27 09:30:00-05:00,DCA,fb39cbf1c55b4a2bb3ba075ea993b139,SPY,buy,market,fill,1,gtc,0.0,1,stock,121.19999694824219,3.325562132511248,0.0
2005-01-27 09:30:00-05:00,DCA,e3db2929769d458bbbbce39a47a369ae,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2005-01-27 09:30:00-05:00,DCA,e3db2929769d458bbbbce39a47a369ae,SPY,buy,market,fill,1,gtc,0.0,1,stock,117.19000244140625,3.585581431911552,0.0
2005-02-28 09:30:00-05:00,DCA,a79b694723d941f09f9bed101fe7d8f6,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2005-02-28 09:30:00-05:00,DCA,a79b694723d941f09f9bed101fe7d8f6,SPY,buy,market,fill,1,gtc,0.0,1,stock,121.1500015258789,3.4692844950110344,0.0
2005-03-31 09:30:00-05:00,DCA,fb843efc85fe4334be22aa1f9c501227,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2005-03-31 09:30:00-05:00,DCA,fb843efc85fe4334be22aa1f9c501227,SPY,buy,market,fill,1,gtc,0.0,1,stock,118.19000244140625,3.646886429545906,0.0
2005-05-02 09:30:00-04:00,DCA,d44d78a4b49c4f60bba2515bfbe18b5c,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2005-05-02 09:30:00-04:00,DCA,d44d78a4b49c4f60bba2515bfbe18b5c,SPY,buy,market,fill,1,gtc,0.0,1,stock,116.06999969482422,3.878232303766197,0.0
2005-06-02 09:30:00-04:00,DCA,9dfdc55673d24d0a9bd9ea4964d936c7,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2005-06-02 09:30:00-04:00,DCA,9dfdc55673d24d0a9bd9ea4964d936c7,SPY,buy,market,fill,1,gtc,0.0,1,stock,120.55000305175781,3.7149462644074887,0.0
2005-07-05 09:30:00-04:00,DCA,fb8f7b29031e467f8887d3b56ceb88fb,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2005-07-05 09:30:00-04:00,DCA,fb8f7b29031e467f8887d3b56ceb88fb,SPY,buy,market,fill,1,gtc,0.0,1,stock,120.38999938964844,3.9865521271572995,0.0
2005-08-05 09:30:00-04:00,DCA,f8a319a845d44a0fb48390e8389d8f81,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2005-08-05 09:30:00-04:00,DCA,f8a319a845d44a0fb48390e8389d8f81,SPY,buy,market,fill,1,gtc,0.0,1,stock,123.44999694824219,3.7725794649179147,0.0
2005-09-06 09:30:00-04:00,DCA,b7cde67a0eae4d5c8ad0049572fdd365,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2005-09-06 09:30:00-04:00,DCA,b7cde67a0eae4d5c8ad0049572fdd365,SPY,buy,market,fill,1,gtc,0.0,1,stock,123.62999725341797,3.7014284557529655,0.0
2005-10-07 09:30:00-04:00,DCA,b9b2585479f6491ebc98e556da297960,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2005-10-07 09:30:00-04:00,DCA,b9b2585479f6491ebc98e556da297960,SPY,buy,market,fill,1,gtc,0.0,1,stock,119.69999694824219,3.714454651981973,0.0
2005-11-07 09:30:00-05:00,DCA,d5545c9b2c77478d86aafe33af4ad835,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2005-11-07 09:30:00-05:00,DCA,d5545c9b2c77478d86aafe33af4ad835,SPY,buy,market,fill,1,gtc,0.0,1,stock,122.37000274658203,3.6127361023709885,0.0
2005-12-08 09:30:00-05:00,DCA,dda52c4c2f61437e9d81382f3fdb56f0,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2005-12-08 09:30:00-05:00,DCA,dda52c4c2f61437e9d81382f3fdb56f0,SPY,buy,market,fill,1,gtc,0.0,1,stock,126.22000122070312,3.3547989905626907,0.0
2006-01-09 09:30:00-05:00,DCA,e67e0d609c884140af493ecfb36d63af,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2006-01-09 09:30:00-05:00,DCA,e67e0d609c884140af493ecfb36d63af,SPY,buy,market,fill,1,gtc,0.0,1,stock,128.4199981689453,3.2881466208867938,0.0
2006-02-09 09:30:00-05:00,DCA,30a641652f994f69a3da09993bdbfc53,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2006-02-09 09:30:00-05:00,DCA,30a641652f994f69a3da09993bdbfc53,SPY,buy,market,fill,1,gtc,0.0,1,stock,126.91999816894531,3.3270744765463687,0.0
2006-03-13 09:30:00-05:00,DCA,127c21e5f216414eb4f24ed7ff0f839f,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2006-03-13 09:30:00-05:00,DCA,127c21e5f216414eb4f24ed7ff0f839f,SPY,buy,market,fill,1,gtc,0.0,1,stock,128.83999633789062,3.3163047537461683,0.0
2006-04-13 10:30:00-04:00,DCA,77b2bb41915f4666a374585976ba275a,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2006-04-13 10:30:00-04:00,DCA,77b2bb41915f4666a374585976ba275a,SPY,buy,market,fill,1,gtc,0.0,1,stock,128.58999633789062,3.527330755238459,0.0
2006-05-15 09:30:00-04:00,DCA,6eac93df49da413ea1bd9c422fdec209,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2006-05-15 09:30:00-04:00,DCA,6eac93df49da413ea1bd9c422fdec209,SPY,buy,market,fill,1,gtc,0.0,1,stock,129.75999450683594,3.433777680955198,0.0
2006-06-15 09:30:00-04:00,DCA,7f64e67ae4b24cffb7592a263f6179e7,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2006-06-15 09:30:00-04:00,DCA,7f64e67ae4b24cffb7592a263f6179e7,SPY,buy,market,fill,1,gtc,0.0,1,stock,125.29000091552734,3.6200961798876405,0.0
2006-07-17 09:30:00-04:00,DCA,74feebfa5c8f4305988d40fc738764af,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2006-07-17 09:30:00-04:00,DCA,74feebfa5c8f4305988d40fc738764af,SPY,buy,market,fill,1,gtc,0.0,1,stock,123.70999908447266,3.6718638613299404,0.0
2006-08-17 09:30:00-04:00,DCA,67a0ba7e8ce24757a605967af7b57c83,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2006-08-17 09:30:00-04:00,DCA,67a0ba7e8ce24757a605967af7b57c83,SPY,buy,market,fill,1,gtc,0.0,1,stock,130.19000244140625,3.452075489146365,0.0
2006-09-18 09:30:00-04:00,DCA,38080acfc87c4385af2818754c045583,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2006-09-18 09:30:00-04:00,DCA,38080acfc87c4385af2818754c045583,SPY,buy,market,fill,1,gtc,0.0,1,stock,132.1199951171875,3.335450367732759,0.0
2006-10-19 09:30:00-04:00,DCA,54db8b4edf284af99398d1b648fd3252,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2006-10-19 09:30:00-04:00,DCA,54db8b4edf284af99398d1b648fd3252,SPY,buy,market,fill,1,gtc,0.0,1,stock,136.83999633789062,3.213818225095916,0.0
2006-11-20 09:30:00-05:00,DCA,5b2bd6bc6e4a495d933ebf05c5e0d9c5,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2006-11-20 09:30:00-05:00,DCA,5b2bd6bc6e4a495d933ebf05c5e0d9c5,SPY,buy,market,fill,1,gtc,0.0,1,stock,140.3000030517578,3.132223603785655,0.0
2006-12-21 09:30:00-05:00,DCA,d13bd05c02e44c2d8e1a3f1526252d91,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2006-12-21 09:30:00-05:00,DCA,d13bd05c02e44c2d8e1a3f1526252d91,SPY,buy,market,fill,1,gtc,0.0,1,stock,142.27000427246094,3.1291072281242385,0.0
2007-01-22 09:30:00-05:00,DCA,d9b5cb62c66b4490a597057e00ec37c9,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
